position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
1310	0	1	0	1	0	2	0.4	1310	0.08157696445539957	0.09622556248918268	10
11400	0	0	1	0	1	2	0.4	11400	0.08070405705322531	0.09031424254768201	0
29010	0	0	1	0	1	2	0.4	29010	0.08035602202696807	0.089895390050084	10
31355	0	1	0	1	0	2	0.4	31355	0.08027717822756757	0.10000000000000002	5
19390	0	0	1	0	1	2	0.4	19390	0.07925980779573642	0.08984031911033061	10
17390	0	0	1	0	1	2	0.4	17390	0.07844678328222458	0.09220146130309069	10
31145	0	0	1	1	0	2	0.4	31145	0.07672922861594501	0.07789668517950474	5
23700	0	0	0	1	1	2	0.4	23700	0.07485778724537878	0.07977662648886616	0
26330	0	0	1	0	1	2	0.4	26330	0.07450373355849925	0.09056390622295671	30
6325	0	0	0	1	1	2	0.4	6325	0.07444462628716195	0.07798378970776305	25
19725	0	0	0	1	1	2	0.4	19725	0.07072256303385749	0.07408422611321254	25
14460	0	1	0	0	0	1	0.2	14460	0.10000000000000003	0.10000000000000003	0
60	0	1	0	0	0	1	0.2	60	0.10000000000000002	0.10000000000000002	0
7780	0	1	0	0	0	1	0.2	7780	0.10000000000000002	0.10000000000000002	0
8440	0	1	0	0	0	1	0.2	8440	0.10000000000000002	0.10000000000000002	0
9220	0	1	0	0	0	1	0.2	9220	0.10000000000000002	0.10000000000000002	0
12590	0	1	0	0	0	1	0.2	12590	0.10000000000000002	0.10000000000000002	0
13070	0	1	0	0	0	1	0.2	13070	0.10000000000000002	0.10000000000000002	0
14150	0	1	0	0	0	1	0.2	14150	0.10000000000000002	0.10000000000000002	0
15770	0	1	0	0	0	1	0.2	15770	0.10000000000000002	0.10000000000000002	0
17510	0	1	0	0	0	1	0.2	17510	0.10000000000000002	0.10000000000000002	0
18500	0	1	0	0	0	1	0.2	18500	0.10000000000000002	0.10000000000000002	0
22550	0	1	0	0	0	1	0.2	22550	0.10000000000000002	0.10000000000000002	0
22690	0	1	0	0	0	1	0.2	22690	0.10000000000000002	0.10000000000000002	0
25300	0	1	0	0	0	1	0.2	25300	0.10000000000000002	0.10000000000000002	0
28080	0	1	0	0	0	1	0.2	28080	0.10000000000000002	0.10000000000000002	0
28590	0	1	0	0	0	1	0.2	28590	0.10000000000000002	0.10000000000000002	0
28700	0	1	0	0	0	1	0.2	28700	0.10000000000000002	0.10000000000000002	0
30990	0	1	0	0	0	1	0.2	30990	0.10000000000000002	0.10000000000000002	0
32730	0	1	0	0	0	1	0.2	32730	0.10000000000000002	0.10000000000000002	0
33650	0	1	0	0	0	1	0.2	33650	0.10000000000000002	0.10000000000000002	0
34500	0	1	0	0	0	1	0.2	34500	0.10000000000000002	0.10000000000000002	0
34930	0	1	0	0	0	1	0.2	34930	0.10000000000000002	0.10000000000000002	0
35020	0	1	0	0	0	1	0.2	35020	0.10000000000000002	0.10000000000000002	0
36260	0	1	0	0	0	1	0.2	36260	0.10000000000000002	0.10000000000000002	0
42530	0	1	0	0	0	1	0.2	42530	0.10000000000000002	0.10000000000000002	0
43650	0	1	0	0	0	1	0.2	43650	0.10000000000000002	0.10000000000000002	0
41010	0	1	0	0	0	1	0.2	41010	0.09874185416306092	0.10000000000000002	0
7220	0	1	0	0	0	1	0.2	7220	0.0987418541630609	0.10000000000000002	0
980	0	1	0	0	0	1	0.2	980	0.09811278124459136	0.10000000000000002	0
1250	0	1	0	0	0	1	0.2	1250	0.09811278124459136	0.10000000000000002	0
