transcription	class	object_id	corpus	policy	scale	metric_id	voynich_value	reference_value	normalized_residual	uncertainty	direction	applicable	stability
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Astafiev			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Doyle			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_LINE	Longfellow			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Astafiev			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Doyle			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_GLYPH_OF_TOKEN	Longfellow			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			EF1_GIANT_COMPONENT_SHARE	0.874582	0.011310	1.513452	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			EF1_ISOLATE_SHARE	0.116743	0.664467	-1.796456	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			EF2_GLOBAL_CLUSTERING	0.279163	0.649123	-1.131062	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.258013	0.806057	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			LP1_RULE_SUPPORT_GINI	0.780164	0.539072	0.340305	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.592364	-0.741797	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.526471	-0.780923	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Astafiev			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			EF1_GIANT_COMPONENT_SHARE	0.874582	0.225858	1.137316	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			EF1_ISOLATE_SHARE	0.116743	0.620112	-1.650978	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			EF2_GLOBAL_CLUSTERING	0.279163	0.351324	-0.220614	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.349501	0.609791	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			LP1_RULE_SUPPORT_GINI	0.780164	0.379426	0.565647	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.538362	-0.602540	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.478447	-0.640179	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Doyle			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			EF1_GIANT_COMPONENT_SHARE	0.874582	0.040073	1.463026	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			EF1_ISOLATE_SHARE	0.116743	0.650880	-1.751892	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			EF2_GLOBAL_CLUSTERING	0.279163	0.500928	-0.677992	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.080338	1.187218	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			LP1_RULE_SUPPORT_GINI	0.780164	0.473628	0.432680	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.543195	-0.615003	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.470990	-0.618325	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	LAST_TOKEN_OF_LINE	Longfellow			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Astafiev			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Doyle			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_2	Longfellow			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Astafiev			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			LP1_RULE_SUPPORT_GINI	0.780164	0.000000	1.101213	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	0.762010	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Doyle			cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Longfellow			EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Longfellow			EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	EXTRACTION	NTH_GLYPH_OF_TOKEN_3	Longfellow			EF2_GLOBAL_CLUSTERING	0.279163	1.000000	-2.203783	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
