token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x028396	outgoing	224	19	4	0.999274657	0.9994199802	0.9976843942	0.0005260106524	0.6034575864	0.6015637406	0.4281764477	0.8529077323	0.06193806194	0.6903096903	0.4044691294	1	0.06393606394	INSUFFICIENT_SUPPORT	false
x028397	outgoing	107	3	2	0.9996133201	0.9994199802	0.9994199802	0.0003348745924	0.4581370436	0.4621915424	0.3254782722	0.8528806584	0.1658341658	0.6343656344	0.4502794854	1	0.01298701299	REPRODUCIBLY_BROAD	false
x028488	outgoing	33	1	1	0	0	1	0	0	0	0	0.149691358	0.000999000999	0.000999000999	0.3854632271	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x028902	outgoing	311	30	4	0.9959537782	0.9959677788	0.9926903481	0.001165109018	0.6206152855	0.6165954579	0.4533423178	0.8495884774	0.1718281718	0.02797202797	0.4010007963	1	0.3976023976	INSUFFICIENT_SUPPORT	false
x028903	outgoing	266	23	4	0.996120321	0.9959922055	0.9928063541	0.001168399363	0.5950685086	0.5899392007	0.4277903008	0.8401100376	0.7862137862	0.8871128871	0.3864256834	1	0.993006993	INSUFFICIENT_SUPPORT	false
x028904	outgoing	225	23	4	0.9963275451	0.9965433477	0.9931434083	0.001046335097	0.6056016865	0.5972289068	0.4180968598	0.8321926999	0.6783216783	0.03196803197	0.3900655346	1	0.5994005994	INSUFFICIENT_SUPPORT	false
x028905	outgoing	145	8	4	0.9970139963	0.9968335592	0.9953970274	0.000854449442	0.5791800516	0.5795075494	0.4124149692	0.8335262346	0.6453546454	0.4965034965	0.4091218598	1	0.2977022977	INSUFFICIENT_SUPPORT	false
x028906	outgoing	95	1	1	0	0	1	0	0	0	0	0.1450617284	0.000999000999	0.000999000999	0.4060102805	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x030834	outgoing	155	7	3	0.9965131985	0.9966710943	0.9943822554	0.001310600192	0.5662150626	0.572396385	0.3901365246	0.8425925926	0.7782217782	0.6383616384	0.4369948396	1	0.1518481518	INSUFFICIENT_SUPPORT	false
x030835	outgoing	124	7	4	0.9963903135	0.9965433477	0.9937012351	0.001363301771	0.6044333133	0.6147666529	0.4530919407	0.8807319224	0.4835164835	0.8971028971	0.4546302043	1	0.7582417582	INSUFFICIENT_SUPPORT	false
x030836	outgoing	115	6	2	0.9963976834	0.9965538676	0.9948310571	0.001001946162	0.5504266566	0.5375229356	0.3765902294	0.8341049383	0.9410589411	0.8571428571	0.4246428796	1	0.2677322677	INSUFFICIENT_SUPPORT	false
x030837	outgoing	92	4	3	0.9956643655	0.995474823	0.9938208798	0.001282721573	0.5690294523	0.5585970294	0.4064999199	0.8398919753	0.3036963037	0.5184815185	0.4418942394	1	0.7392607393	INSUFFICIENT_SUPPORT	false
x030838	outgoing	55	2	2	0.9965433477	0.9965433477	0.9965433477	0	0.4112851934	0.4112851934	0.3062772974	0.8179012346	0.000999000999	0.000999000999	0.4556901469	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x030942	outgoing	91	5	2	0.9965893153	0.9966013497	0.9959677788	0.0004392255877	0.5493707442	0.5454175174	0.4010100929	0.8638888889	0.02297702298	0.2527472527	0.3779238879	1	0.4895104895	INSUFFICIENT_SUPPORT	false
x030943	outgoing	85	2	1	0.9960044726	0.9960044726	0.9960044726	0	0.4403026197	0.4403026197	0.3353098178	0.862654321	0.000999000999	0.000999000999	0.4308680154	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x030944	outgoing	70	3	3	0.9973053902	0.9971114637	0.9965372133	0.0008812906312	0.5028898893	0.5023900133	0.3673520945	0.8518518519	0.3016983017	0.6533466533	0.4565548153	1	0.5714285714	INSUFFICIENT_SUPPORT	false
x031188	outgoing	31	1	1	0	0	1	0	0	0	0	0.1512345679	0.000999000999	0.000999000999	0.4505145297	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x031243	outgoing	78	1	1	0	0	1	0	0	0	0	0.1188271605	0.000999000999	0.000999000999	0.4424530117	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x031578	outgoing	123	5	3	0.9958786558	0.9954766543	0.9943987467	0.0009836912344	0.4901544801	0.5067256514	0.3232318217	0.8478395062	0.994005994	0.2867132867	0.4338307088	1	0.998001998	INSUFFICIENT_SUPPORT	false
x031579	outgoing	89	1	1	0	0	1	0	0	0	0	0.287037037	0.000999000999	0.000999000999	0.3747216104	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x032100	outgoing	152	9	4	0.9944703467	0.9944850899	0.9926903481	0.0008514809984	0.5834320344	0.5631893418	0.4083738068	0.8036694102	0.07492507493	0.1188811189	0.3713468874	1	0.996003996	INSUFFICIENT_SUPPORT	false
