token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x017999	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018253	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018254	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018256	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018257	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018258	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018259	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018260	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018496	0	0.001483679525	-2.474493449
x037861	G0/generic#0	incoming	x018497	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x018498	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x018499	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x018500	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x018501	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x018502	0	0.001483679525	-2.474493449
x037861	G0/generic#0	incoming	x018503	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x018560	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018561	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018562	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018563	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018564	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018565	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018566	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018567	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018872	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018873	1	0.004451038576	0.98493817
x037861	G0/generic#0	incoming	x018874	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x018875	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x018876	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x018877	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x018878	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x018879	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019712	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019713	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019714	1	0.004451038576	0.98493817
x037861	G0/generic#0	incoming	x019718	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019719	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019936	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019937	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x019938	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x019939	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x019940	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x019941	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019942	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x019943	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x020016	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x020017	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x020018	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x020019	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x020020	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x020021	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x020022	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x020023	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x020329	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x020633	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x020635	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x020639	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021562	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021566	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021784	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021785	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021786	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x021790	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x021975	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022381	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x022520	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022521	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022522	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022523	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022524	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x022525	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022526	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022527	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x022926	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x022927	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022952	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x022953	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022954	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022955	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x022956	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022957	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x022958	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x022959	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023368	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023520	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023865	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023869	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023920	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023924	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x023926	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024076	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024202	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024203	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024240	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024241	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024242	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x024243	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024244	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024245	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x024246	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024247	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024665	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024671	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024736	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024740	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024800	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024801	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x024802	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024803	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024804	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x024805	0	0.001483679525	-0.6000243307
