target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
x004625	x010314	2	x004624	x007927	12	0.3336822787592123	0.23500090628965004	0.1111111111111111	613	108	1
x004625	x010314	2	x004624	x007927	13	0.3639591796329502	0.25567941514107917	0.10628019323671498	613	108	1
x004625	x010314	2	x004624	x007927	14	0.32512054951139124	0.2524167724004592	0.08536585365853659	613	108	1
x004625	x010314	2	x004624	x007927	15	0.3468973938339044	0.257310736511389	0.10047846889952153	613	108	1
x004625	x010314	2	x004624	x007927	16	0.3272520642916119	0.23557488973475912	0.09557109557109557	613	108	1
x004625	x010314	2	x004624	x007927	17	0.36749404396164087	0.2638360219926288	0.09808612440191387	613	108	1
x004625	x010314	2	x004624	x007927	18	0.30393155052156606	0.20832578091958193	0.09523809523809523	613	108	1
x004625	x010314	2	x004624	x007927	19	0.27963463359975016	0.2094189751642756	0.06937799043062201	613	107	1
x004625	x010314	2	x004624	x007927	20	0.3933538215932425	0.292921284932384	0.11219512195121951	613	107	1
x004625	x010314	3	x004624	x010065	1	0.07060544009924896	0.0385543275969028	0.03728813559322034	613	71	1
x004625	x010314	3	x004624	x010065	2	0.2922573153301923	0.19173770190474004	0.08358208955223881	613	71	1
x004625	x010314	3	x004624	x010065	3	0.2773340004262107	0.2084874663970774	0.06504065040650407	613	71	1
x004625	x010314	3	x004624	x010065	4	0.21489082002969417	0.14459021666704966	0.058673469387755105	613	71	1
x004625	x010314	3	x004624	x010065	5	0.3249307122751326	0.22555889989201106	0.08423913043478261	613	71	1
x004625	x010314	3	x004624	x010065	6	0.31027162597806457	0.21561013716885327	0.06905370843989769	613	71	1
x004625	x010314	3	x004624	x010065	7	0.2620653706340377	0.19663166601566986	0.06733167082294264	613	71	1
x004625	x010314	3	x004624	x010065	8	0.2899956389344609	0.2125083289295315	0.07107843137254902	613	71	1
x004625	x010314	3	x004624	x010065	9	0.2837504865942435	0.20435172207798172	0.07323232323232323	613	71	1
x004625	x010314	3	x004624	x010065	10	0.30574160363303426	0.20331778599820785	0.07216494845360824	613	71	1
x004625	x010314	3	x004624	x010065	11	0.24335225586712317	0.17884796544355863	0.0675	613	71	1
x004625	x010314	3	x004624	x010065	12	0.32287239531140244	0.21087700755922154	0.082687338501292	613	71	1
x004625	x010314	3	x004624	x010065	13	0.29619266435870006	0.1973898858075041	0.0798004987531172	613	71	1
x004625	x010314	3	x004624	x010065	14	0.2399818494244753	0.15867472370930316	0.061068702290076333	613	71	1
x004625	x010314	3	x004624	x010065	15	0.2884946124229959	0.19086460032626426	0.07425742574257425	613	71	1
x004625	x010314	3	x004624	x010065	16	0.2869177716124276	0.21087700755922154	0.06038647342995169	613	71	1
x004625	x010314	3	x004624	x010065	17	0.24927843354590007	0.18298370976265424	0.057692307692307696	613	71	1
x004625	x010314	3	x004624	x010065	18	0.28210292621306965	0.18477586563426235	0.07819905213270142	613	71	1
x004625	x010314	3	x004624	x010065	19	0.2950518407228194	0.21413965029984144	0.07304785894206549	613	71	1
x004625	x010314	3	x004624	x010065	20	0.2730615814320254	0.18477586563426232	0.06947890818858561	613	71	1
x004624	x010315	1	x000027	x007926	1	6.772360450213455e-15	0	0	571	116	1
x004624	x010315	1	x000027	x007926	2	0.22116158524624718	0.1518207621233167	0.06772009029345373	571	116	1
x004624	x010315	1	x000027	x007926	3	0.2623241526285949	0.1863035207440063	0.06572769953051644	571	116	1
x004624	x010315	1	x000027	x007926	4	0.33819178398504923	0.25042273084123434	0.10024449877750612	571	116	1
x004624	x010315	1	x000027	x007926	5	0.30526052690846883	0.21270910079111063	0.09134615384615384	571	116	1
x004624	x010315	1	x000027	x007926	6	0.34355885085767845	0.2430249411196329	0.10194174757281553	571	116	1
x004624	x010315	1	x000027	x007926	7	0.3336190123358572	0.2265837309016245	0.11058823529411765	571	116	1
x004624	x010315	1	x000027	x007926	8	0.29831549631350174	0.22025786581315304	0.08413461538461539	571	116	1
x004624	x010315	1	x000027	x007926	9	0.2870984941948349	0.20529621353946495	0.08428246013667426	571	116	1
x004624	x010315	1	x000027	x007926	10	0.40917522152603114	0.2997312639652152	0.11392405063291139	571	116	1
x004624	x010315	1	x000027	x007926	11	0.28817292225220936	0.20543209130986168	0.0857843137254902	571	116	1
x004624	x010315	1	x000027	x007926	12	0.32406149795777384	0.22712724198321171	0.08644859813084112	571	116	1
x004624	x010315	1	x000027	x007926	13	0.3222554135000032	0.2319735491273628	0.10784313725490197	571	116	1
x004624	x010315	1	x000027	x007926	14	0.3368426684269067	0.23210942689775949	0.11347517730496454	571	116	1
x004624	x010315	1	x000027	x007926	15	0.32436488473805936	0.2413944078748717	0.09405940594059406	571	116	1
x004624	x010315	1	x000027	x007926	16	0.31261409513461114	0.22321698170179363	0.10849056603773585	571	116	1
x004624	x010315	1	x000027	x007926	17	0.34347733828514704	0.25123799746361497	0.08983451536643026	571	116	1
x004624	x010315	1	x000027	x007926	18	0.3824679768788952	0.28599251162509814	0.10194174757281553	571	116	1
x004624	x010315	1	x000027	x007926	19	0.3343223728880761	0.2576997403224833	0.09375	571	116	1
x004624	x010315	1	x000027	x007926	20	0.36760289565517656	0.283833564828794	0.116751269035533	571	116	1
x004624	x010315	2	x004625	x007927	1	0.017023043143636563	0.012841091492776884	0.009584664536741214	623	108	1
x004624	x010315	2	x004625	x007927	2	0.2691776250697394	0.20125141192556914	0.07945205479452055	623	108	1
x004624	x010315	2	x004625	x007927	3	0.36104833384505275	0.2659473277450805	0.11168831168831168	623	108	1
x004624	x010315	2	x004625	x007927	4	0.3533040127297645	0.2611319184352891	0.0947867298578199	623	108	1
x004624	x010315	2	x004625	x007927	5	0.3513972117134677	0.24459009571369117	0.10669975186104218	623	108	1
x004624	x010315	2	x004625	x007927	6	0.3564978572633364	0.2581743059271148	0.0967741935483871	623	108	1
x004624	x010315	2	x004625	x007927	7	0.30660473354372253	0.21644075857559	0.09090909090909091	623	108	1
x004624	x010315	2	x004625	x007927	8	0.3432504543880658	0.2305154271446406	0.10161662817551963	623	108	1
x004624	x010315	2	x004625	x007927	9	0.34405001468379326	0.2561976101301944	0.10126582278481013	623	108	1
x004624	x010315	2	x004625	x007927	10	0.3610079133042211	0.27360145056774265	0.11004784688995216	623	108	1
x004624	x010315	2	x004625	x007927	11	0.3424848288832735	0.24940550502348252	0.09852216748768473	623	108	1
x004624	x010315	2	x004625	x007927	12	0.37092148405645275	0.26743356518637407	0.11764705882352941	623	108	1
x004624	x010315	2	x004625	x007927	13	0.35841783451512066	0.26261815587658277	0.0951219512195122	623	108	1
x004624	x010315	2	x004625	x007927	14	0.31934211063317286	0.2189079127281374	0.09069212410501193	623	108	1
x004624	x010315	2	x004625	x007927	15	0.32911268598673793	0.24175138220082035	0.0853932584269663	623	108	1
x004624	x010315	2	x004625	x007927	16	0.3620115195954434	0.2699007193389215	0.10513447432762836	623	108	1
x004624	x010315	2	x004625	x007927	17	0.3688853025262012	0.2738541109327625	0.09268292682926829	623	108	1
x004624	x010315	2	x004625	x007927	18	0.3305639524962798	0.2458236727899648	0.0888382687927107	623	108	1
x004624	x010315	2	x004625	x007927	19	0.32326307796320286	0.22735932554267108	0.09198113207547169	623	107	1
x004624	x010315	2	x004625	x007927	20	0.3628029657791011	0.2567168209297789	0.10287081339712918	623	107	1
x004624	x010315	3	x000026	x007927	1	0.01212594875583739	0.009615384615384616	0.004464285714285714	520	108	1
x004624	x010315	3	x000026	x007927	2	0.16593105471209824	0.0977207977207977	0.05476190476190476	520	108	1
x004624	x010315	3	x000026	x007927	3	0.2980531985218011	0.20206552706552705	0.09308510638297872	520	108	1
x004624	x010315	3	x000026	x007927	4	0.31963918461023966	0.23212250712250698	0.10178117048346055	520	108	1
x004624	x010315	3	x000026	x007927	5	0.25428391797143524	0.16745014245014245	0.08088235294117647	520	108	1
x004624	x010315	3	x000026	x007927	6	0.3675618023666867	0.27514245014245003	0.10743801652892562	520	108	1
x004624	x010315	3	x000026	x007927	7	0.28553675421328817	0.20605413105413098	0.08031088082901554	520	108	1
x004624	x010315	3	x000026	x007927	8	0.33951116461630904	0.24629629629629612	0.11053984575835475	520	108	1
x004624	x010315	3	x000026	x007927	9	0.29556996354645615	0.20676638176638168	0.09020618556701031	520	108	1
x004624	x010315	3	x000026	x007927	10	0.3212215388615344	0.24294871794871792	0.10106382978723404	520	108	1
x004624	x010315	3	x000026	x007927	11	0.31306282745340597	0.2272079772079772	0.09042553191489362	520	108	1
x004624	x010315	3	x000026	x007927	12	0.3224210963757267	0.22913105413105417	0.1099476439790576	520	108	1
x004624	x010315	3	x000026	x007927	13	0.39655384801165316	0.29017094017094014	0.11671087533156499	520	108	1
x004624	x010315	3	x000026	x007927	14	0.2885379995713855	0.19871794871794873	0.09234828496042216	520	108	1
x004624	x010315	3	x000026	x007927	15	0.36440747132266627	0.26481481481481467	0.11081794195250659	520	108	1
x004624	x010315	3	x000026	x007927	16	0.3272354939561154	0.256054131054131	0.09487179487179487	520	108	1
x004624	x010315	3	x000026	x007927	17	0.3885525856438973	0.28283475783475776	0.1126005361930295	520	108	1
x004624	x010315	3	x000026	x007927	18	0.3229190013032357	0.23368945868945862	0.09973045822102426	520	108	1
x004624	x010315	3	x000026	x007927	19	0.3114716523938703	0.22861250898634078	0.08661417322834646	520	107	1
x004624	x010315	3	x000026	x007927	20	0.3602832612268758	0.2698058950395398	0.11081794195250659	520	107	1
x004718	x010054	1	x006441	x010279	1	0.011233888328133657	0.006600660066006601	0.007518796992481203	89	303	1
x004718	x010054	1	x006441	x010279	2	0.21918850159466852	0.15582007638966144	0.07364341085271318	89	303	1
x004718	x010054	1	x006441	x010279	3	0.2769062615861685	0.21593058182222719	0.1018867924528302	89	303	1
x004718	x010054	1	x006441	x010279	4	0.3420164861020517	0.25757407201394295	0.12	89	303	1
x004718	x010054	1	x006441	x010279	5	0.2501072209158606	0.18355768161085773	0.07913669064748201	89	303	1
x004718	x010054	1	x006441	x010279	6	0.22082069438202545	0.1637557014128379	0.06859205776173286	89	303	1
x004718	x010054	1	x006441	x010279	7	0.2905257671960825	0.21923091185523047	0.09578544061302682	89	303	1
x004718	x010054	1	x006441	x010279	8	0.31712946218557103	0.2396632921719139	0.11923076923076924	89	303	1
x004718	x010054	1	x006441	x010279	9	0.29249012410952535	0.20272926169021405	0.11152416356877323	89	303	1
x004718	x010054	1	x006441	x010279	10	0.32258790852754016	0.23510216190158348	0.13253012048192772	89	303	1
x004718	x010054	1	x006441	x010279	11	0.25217156131831064	0.17758742166351474	0.07942238267148015	89	303	1
x004718	x010054	1	x006441	x010279	12	0.290700482348189	0.2046946267660474	0.10984848484848485	89	303	1
x004718	x010054	1	x006441	x010279	13	0.32538002924752696	0.25419957726109693	0.12301587301587301	89	303	1
x004718	x010054	1	x006441	x010279	14	0.3053793939023641	0.24303778692476	0.10294117647058823	89	303	1
x004718	x010054	1	x006441	x010279	15	0.27439184518489557	0.19542403678570106	0.09363295880149813	89	303	1
x004718	x010054	1	x006441	x010279	16	0.28528788199664523	0.2192309118552305	0.1	89	303	1
x004718	x010054	1	x006441	x010279	17	0.1960945898064378	0.14198835613898467	0.08156028368794327	89	303	1
x004718	x010054	1	x006441	x010279	18	0.2942577155659595	0.22583157192123712	0.10384615384615385	89	303	1
x004718	x010054	1	x006441	x010279	19	0.2786629002260964	0.20869952163755703	0.0931174089068826	89	303	1
x004718	x010054	1	x006441	x010279	20	0.2300411719457054	0.16312530129417438	0.08118081180811808	89	303	1
x004718	x010054	2	x006441	x010278	1	0.006021486154397904	0.0036900369003690036	0.0038910505836575876	89	271	1
x004718	x010054	2	x006441	x010278	2	0.21115462327965873	0.1626933123263817	0.06967213114754098	89	271	1
x004718	x010054	2	x006441	x010278	3	0.21836438397633062	0.17040507483726525	0.08097165991902834	89	271	1
x004718	x010054	2	x006441	x010278	4	0.29767509692818206	0.22239728015257684	0.10931174089068826	89	271	1
x004718	x010054	2	x006441	x010278	5	0.2366370696936808	0.18147518553837227	0.07936507936507936	89	271	1
x004718	x010054	2	x006441	x010278	6	0.22741099057280822	0.18097765247315398	0.07480314960629922	89	271	1
x004718	x010054	2	x006441	x010278	7	0.2995083643415748	0.22223143579750407	0.09836065573770492	89	271	1
x004718	x010054	2	x006441	x010278	8	0.26574447446403293	0.1960694887847755	0.0916030534351145	89	271	1
x004718	x010054	2	x006441	x010278	9	0.2514977173443179	0.1962353331398483	0.08695652173913043	89	271	1
x004718	x010054	2	x006441	x010278	10	0.34053592942741473	0.26331937476678147	0.14347826086956522	89	271	1
x004718	x010054	2	x006441	x010278	11	0.28828475997577674	0.22173390273228571	0.0823045267489712	89	271	1
x004718	x010054	2	x006441	x010278	12	0.2810787375878314	0.20394709565073182	0.099601593625498	89	271	1
x004718	x010054	2	x006441	x010278	13	0.2958439094174051	0.22625316140801863	0.10887096774193548	89	271	1
x004718	x010054	2	x006441	x010278	14	0.2813792055137675	0.2155147394170571	0.104	89	271	1
x004718	x010054	2	x006441	x010278	15	0.3057418411732572	0.2333015464986111	0.11392405063291139	89	271	1
x004718	x010054	2	x006441	x010278	16	0.28763479155783145	0.21887308760728064	0.10204081632653061	89	271	1
x004718	x010054	2	x006441	x010278	17	0.2321167770235696	0.17057091919233808	0.10424710424710425	89	271	1
x004718	x010054	2	x006441	x010278	18	0.2632457409789878	0.18147518553837225	0.09652509652509653	89	271	1
x004718	x010054	2	x006441	x010278	19	0.2740603845073213	0.20025705875036282	0.0912863070539419	89	271	1
x004718	x010054	2	x006441	x010278	20	0.2878625148411159	0.2222314357975041	0.11206896551724138	89	271	1
x004718	x010054	3	x004353	x010055	1	0.02850587031723728	0.015527950310559004	0.018779342723004695	322	91	1
x004718	x010054	3	x004353	x010055	2	0.12061223105891838	0.09077878643096036	0.03900709219858156	322	91	1
x004718	x010054	3	x004353	x010055	3	0.2318377281564905	0.16053511705685625	0.07720588235294118	322	91	1
x004718	x010054	3	x004353	x010055	4	0.2902589730917823	0.22121356903965606	0.09854014598540146	322	91	1
x004718	x010054	3	x004353	x010055	5	0.2739500472985882	0.18991877687529873	0.12915129151291513	322	91	1
x004718	x010054	3	x004353	x010055	6	0.3039236360107116	0.22599139990444342	0.08646616541353383	322	91	1
x004718	x010054	3	x004353	x010055	7	0.2686573293768366	0.18681318681318687	0.09420289855072464	322	91	1
x004718	x010054	3	x004353	x010055	8	0.3479175289284028	0.2682752030578118	0.10358565737051793	322	91	1
x004718	x010054	3	x004353	x010055	9	0.3324240572296474	0.24168977440005476	0.10038610038610038	321	91	1
x004718	x010054	3	x004353	x010055	10	0.2612199355598436	0.19201670603539764	0.08960573476702509	321	91	1
x004718	x010054	3	x004353	x010055	11	0.3009258365396569	0.2213549690185204	0.1037037037037037	321	91	1
x004718	x010054	3	x004353	x010055	12	0.30963423883625474	0.23563041320050665	0.10112359550561797	321	91	1
x004718	x010054	3	x004353	x010055	13	0.2725770776979529	0.19660401903392558	0.10526315789473684	321	91	1
x004718	x010054	3	x004353	x010055	14	0.2949907266646553	0.22005408921296768	0.09124087591240876	321	91	1
x004718	x010054	3	x004353	x010055	15	0.29234658664711466	0.22939988360549105	0.09090909090909091	321	91	1
x004718	x010054	3	x004353	x010055	16	0.2769086406539466	0.20776419841840402	0.08070175438596491	321	91	1
x004718	x010054	3	x004353	x010055	17	0.2677940621457292	0.19037348943891	0.0931899641577061	321	91	1
x004718	x010054	3	x004353	x010055	18	0.2490770707026223	0.18249974324740678	0.09407665505226481	321	91	1
x004718	x010054	3	x004353	x010055	19	0.33054792208472117	0.24973468898702542	0.12075471698113208	321	91	1
x004718	x010054	3	x004353	x010055	20	0.3254069891326501	0.24203211119098966	0.10545454545454545	321	91	1
x004719	x010526	1	x004472	x004985	1	0.01993049814711889	0.015151515151515152	0.012345679012345678	264	229	1
x004719	x010526	1	x004472	x004985	2	0.318079923447419	0.24027391822151647	0.11627906976744186	264	229	1
x004719	x010526	1	x004472	x004985	3	0.36247497641463544	0.28483525208416033	0.14726027397260275	264	229	1
x004719	x010526	1	x004472	x004985	4	0.3317351365445511	0.25721185655683465	0.13442622950819672	264	229	1
x004719	x010526	1	x004472	x004985	5	0.35488016728868177	0.28951634246394065	0.13815789473684212	264	229	1
x004719	x010526	1	x004472	x004985	6	0.33513302373108556	0.27115588196374213	0.12302839116719243	264	229	1
x004719	x010526	1	x004472	x004985	7	0.3545722050917791	0.2842246832815847	0.1157556270096463	263	229	1
x004719	x010526	1	x004472	x004985	8	0.2872128870990571	0.21928703073372413	0.102803738317757	263	229	1
x004719	x010526	1	x004472	x004985	9	0.36000539897631	0.29999833961512284	0.13836477987421383	263	229	1
x004719	x010526	1	x004472	x004985	10	0.33786073171781517	0.2797084364155612	0.13213213213213212	263	229	1
x004719	x010526	1	x004472	x004985	11	0.40791404672546494	0.32126786989224104	0.15333333333333332	263	229	1
x004719	x010526	1	x004472	x004985	12	0.34753582226159474	0.2692812193866539	0.13114754098360656	263	229	1
x004719	x010526	1	x004472	x004985	13	0.31162101925034913	0.2591528716356452	0.12166172106824925	263	229	1
x004719	x010526	1	x004472	x004985	14	0.3751067150973182	0.3013930629119829	0.14826498422712933	263	229	1
x004719	x010526	1	x004472	x004985	15	0.3712911635941062	0.294087369452239	0.13183279742765272	263	229	1
x004719	x010526	1	x004472	x004985	16	0.3358194656250696	0.26717253059259133	0.128125	263	229	1
x004719	x010526	1	x004472	x004985	17	0.4063276207551151	0.32251315855015195	0.18835616438356165	263	229	1
x004719	x010526	1	x004472	x004985	18	0.3663203437550073	0.28294618692612944	0.16013071895424835	263	229	1
x004719	x010526	1	x004472	x004985	19	0.4020159225410137	0.32815846713268143	0.14521452145214522	263	229	1
x004719	x010526	1	x004472	x004985	20	0.334098708229305	0.2601324987132018	0.14556962025316456	263	229	1
x004719	x010526	2	x006441	x010279	1	0.011233888328134878	0.006600660066006601	0.007518796992481203	89	303	1
x004719	x010526	2	x006441	x010279	2	0.21918850159466796	0.15582007638966147	0.07364341085271318	89	303	1
x004719	x010526	2	x006441	x010279	3	0.2769062615861685	0.2159305818222272	0.1018867924528302	89	303	1
